@relation 'test_set-weka.filters.unsupervised.attribute.Remove-R2,4-6'

@attribute class {DRG039,DRG057,DRG064,DRG065,DRG069,DRG066,DRG074,DRG101,DRG149,DRG176,DRG177,DRG178,DRG189,DRG190,DRG193,DRG191,DRG192,DRG194,DRG195,DRG202,DRG203,DRG207,DRG208,DRG238,DRG243,DRG291,DRG244,DRG246,DRG247,DRG249,DRG251,DRG252,DRG253,DRG254,DRG280,DRG281,DRG282,DRG286,DRG287,DRG292,DRG293,DRG300,DRG301,DRG303,DRG305,DRG308,DRG309,DRG310,DRG312,DRG313,DRG314,DRG315,DRG329,DRG330,DRG372,DRG377,DRG378,DRG379,DRG389,DRG390,DRG391,DRG392,DRG394,DRG418,DRG419,DRG439,DRG460,DRG469,DRG470,DRG473,DRG480,DRG481,DRG482,DRG491,DRG536,DRG552,DRG563,DRG602,DRG603,DRG638,DRG640,DRG641,DRG682,DRG683,DRG684,DRG689,DRG690,DRG698,DRG699,DRG811,DRG812,DRG853,DRG870,DRG871,DRG885,DRG872,DRG897,DRG917,DRG948,DRG918}
@attribute providerRegionDescription {RIDALDothan,RIDALBirmingham,RIDALMobile,RIDALHuntsville,RIDALTuscaloosa,RIDAKAnchorage,RIDAZPhoenix,RIDAZTucson,RIDAZSunCity,RIDAZMesa,RIDNVLasVegas,RIDARSpringdale,RIDARLittleRock,RIDARJonesboro,RIDMOSpringfield,RIDARFortSmith,RIDCARedding,RIDCASanMateoCounty,RIDCANapa,RIDCASacramento,RIDCASanDiego,RIDCABakersfield,RIDCAChico,RIDCALosAngeles,RIDCAOrangeCounty,RIDCAVentura,RIDCAStockton,RIDCAFresno,RIDCASantaBarbara,RIDCASantaRosa,RIDCAModesto,RIDCAContraCostaCounty,RIDCASanLuisObispo,RIDCAPalmSprings/RanchoM,RIDCASanBernardino,RIDCAAlamedaCounty,RIDCASanFrancisco,RIDCASanJose,RIDCASalinas,RIDALMontgomery,RIDFLPensacola,RIDTNMemphis,RIDCOGreeley,RIDPAErie,RIDCASantaCruz,RIDCODenver,RIDCOFortCollins,RIDCOPueblo,RIDCOColoradoSprings,RIDCTNewHaven,RIDCTHartford,RIDARTexarkana,RIDGARome,RIDMSTupelo,RIDGAColumbus,RIDNHLebanon,RIDNYSyracuse,RIDNCAsheville,RIDOHAkron,RIDOKTulsa,RIDPAYork,RIDPAHarrisburg,RIDTXHouston,RIDTXDallas,RIDTXWaco,RIDFLOrlando,RIDMIKalamazoo,RIDMSJackson,RIDMOSt.Louis,RIDMEPortland,RIDNHManchester,RIDNJCamden,RIDNYBuffalo,RIDNJHackensack,RIDNCGreenville,RIDNDBismarck,RIDNDMinot,RIDOHToledo,RIDOHElyria,RIDTNJackson,RIDVAArlington,RIDVANorfolk,RIDVARoanoke,RIDWVCharleston,RIDWIMadison,RIDWIWausau,RIDWIGreenBay,RIDFLSarasota,RIDFLMiami,RIDNMAlbuquerque,RIDCOBoulder,RIDCTBridgeport,RIDCOGrandJunction,RIDMSMeridian,RIDFLTampa,RIDFLOrmondBeach,RIDFLFortLauderdale,RIDGAAtlanta,RIDGASavannah,RIDUTSaltLakeCity,RIDWASpokane,RIDMIDetroit,RIDFLFortMyers,RIDILSpringfield,RIDILBlueIsland,RIDILChicago,RIDDCWashington,RIDDEWilmington,RIDFLClearwater,RIDGAMacon,RIDHIHonolulu}
@attribute averageMedicarePayments numeric

@data
DRG390,RIDCASanDiego,4857.77
DRG390,RIDCALosAngeles,3819.09
DRG390,RIDCAVentura,3490.41
DRG390,RIDCAStockton,4401.7
DRG390,RIDCASanBernardino,5490.63
DRG390,RIDCAFresno,3645.05
DRG390,RIDCASanBernardino,3545.52
DRG390,RIDCASanDiego,4154.2
DRG390,RIDCASantaBarbara,4060.22
DRG390,RIDCASacramento,4672.7
DRG390,RIDCALosAngeles,3808.5
DRG390,RIDCASanDiego,3382.46
DRG390,RIDCALosAngeles,4097.71
DRG390,RIDCAFresno,3783.78
DRG391,RIDALBirmingham,4883.5
DRG391,RIDALBirmingham,4870.5
DRG391,RIDALDothan,5185.22
DRG391,RIDALBirmingham,5051.74
DRG391,RIDALBirmingham,5860.69
DRG391,RIDALBirmingham,5326.31
DRG391,RIDALMobile,5406.66
DRG391,RIDALHuntsville,5195.47
DRG391,RIDALMobile,5320.58
DRG391,RIDALTuscaloosa,6128.86
DRG391,RIDALBirmingham,6398.85
DRG391,RIDALBirmingham,5425.78
DRG391,RIDALMobile,5390.93
DRG391,RIDALBirmingham,5258.13
DRG391,RIDALMontgomery,6429.66
DRG391,RIDALHuntsville,5005.83
DRG391,RIDALBirmingham,5387.31
DRG391,RIDALMobile,3953.1
DRG391,RIDALMontgomery,6111.64
DRG391,RIDAZPhoenix,8392.25
DRG391,RIDAZTucson,7150.6
DRG391,RIDAZTucson,6847
DRG391,RIDAZTucson,10514.13
DRG391,RIDAZPhoenix,7062.55
DRG391,RIDAZPhoenix,7466.29
DRG391,RIDAZPhoenix,6680.18
DRG391,RIDAZPhoenix,9390.75
DRG391,RIDAZMesa,6328.04
DRG391,RIDAZPhoenix,6301.83
DRG391,RIDAZPhoenix,6971.64
DRG391,RIDAZSunCity,6693.8
DRG391,RIDAZTucson,10766.95
DRG391,RIDAZMesa,6957.11
DRG391,RIDAZPhoenix,6670.23
DRG391,RIDAZTucson,5933
DRG391,RIDAZPhoenix,6936.47
DRG391,RIDAZMesa,6048.61
DRG391,RIDAZPhoenix,7368.53
DRG391,RIDAZPhoenix,6402.07
DRG391,RIDAZSunCity,5898.54
DRG391,RIDAZPhoenix,6864.81
DRG391,RIDAZPhoenix,8813.71
DRG391,RIDAZPhoenix,7207.85
DRG391,RIDAZPhoenix,7771.8
DRG391,RIDAZMesa,6116.23
DRG391,RIDAZMesa,6543.61
DRG391,RIDARSpringdale,5590.4
DRG391,RIDARLittleRock,6311.06
DRG391,RIDARSpringdale,5389.76
DRG391,RIDARLittleRock,5957
DRG391,RIDARLittleRock,9495.25
DRG391,RIDARJonesboro,6065.9
DRG391,RIDARSpringdale,6090.57
DRG391,RIDARLittleRock,5569.1
DRG391,RIDMOSpringfield,5595.61
DRG391,RIDARLittleRock,5579.46
DRG391,RIDARFortSmith,6075.71
DRG391,RIDARFortSmith,5168.88
DRG391,RIDARLittleRock,6207
DRG391,RIDARLittleRock,6040.02
DRG391,RIDARJonesboro,5792.92
DRG391,RIDARLittleRock,6966.3
DRG391,RIDCAAlamedaCounty,12038.57
DRG391,RIDCASanMateoCounty,8169.33
DRG391,RIDCANapa,8896.56
DRG391,RIDCANapa,9959.33
DRG391,RIDCASacramento,8887.54
DRG391,RIDCASanBernardino,10553.28
DRG391,RIDCASanDiego,9633.81
DRG391,RIDCASanDiego,11664.31
DRG391,RIDCASanDiego,7726.02
DRG391,RIDCAChico,8282.89
DRG391,RIDCABakersfield,7705.47
DRG391,RIDCAChico,7139.6
DRG391,RIDCAAlamedaCounty,11710.6
DRG391,RIDCASanDiego,9025.8
DRG391,RIDCASanFrancisco,16978.45
DRG391,RIDCASanFrancisco,12103.18
DRG391,RIDCALosAngeles,8648.82
DRG391,RIDCABakersfield,7973.4
DRG391,RIDCALosAngeles,10451.77
DRG391,RIDCAFresno,10488.41
DRG391,RIDCALosAngeles,12217.94
DRG391,RIDCAOrangeCounty,7613.47
DRG391,RIDCASanDiego,9719.69
DRG391,RIDCASanFrancisco,10110.87
DRG391,RIDCAVentura,7936.31
DRG391,RIDCAStockton,9412
DRG391,RIDCAFresno,7717.59
DRG392,RIDGARome,3992.73
DRG392,RIDALMontgomery,3863.77
DRG392,RIDALMontgomery,3120.55
DRG392,RIDALBirmingham,3378.11
DRG392,RIDALDothan,3602.24
DRG392,RIDALBirmingham,3094.61
DRG392,RIDALBirmingham,3357.76
DRG392,RIDALBirmingham,4191.42
DRG392,RIDALMontgomery,3281.61
DRG392,RIDALBirmingham,2919.86
DRG392,RIDFLPensacola,3096.4
DRG392,RIDALBirmingham,2791
DRG392,RIDALHuntsville,3345.9
DRG392,RIDALBirmingham,2867.38
DRG392,RIDMSTupelo,3199.3
DRG392,RIDALTuscaloosa,3386.8
DRG392,RIDALBirmingham,2933.44
DRG392,RIDALMontgomery,3162.95
DRG392,RIDALDothan,2544.07
DRG392,RIDALBirmingham,3417.64
DRG392,RIDALBirmingham,4063.41
DRG392,RIDALHuntsville,3023.4
DRG392,RIDALDothan,2826.89
DRG392,RIDALBirmingham,2646.47
DRG392,RIDALBirmingham,3134.18
DRG392,RIDALHuntsville,3209.69
DRG392,RIDALDothan,3243.36
DRG392,RIDALBirmingham,3261.37
DRG392,RIDFLPensacola,3210.15
DRG392,RIDALDothan,3582.08
DRG392,RIDALBirmingham,3024.56
DRG392,RIDALBirmingham,3031.83
DRG392,RIDALHuntsville,3480.41
DRG392,RIDALMobile,2723.48
DRG392,RIDALHuntsville,2983.8
DRG392,RIDALBirmingham,2802.73
DRG392,RIDALMobile,4829.61
DRG392,RIDALBirmingham,3101.02
DRG392,RIDALMobile,2815.32
DRG392,RIDALMobile,2942.42
DRG392,RIDALTuscaloosa,3346.11
DRG392,RIDALMontgomery,3882
DRG392,RIDFLPensacola,3024.43
DRG392,RIDALMobile,2568.08
DRG392,RIDALBirmingham,4147.5
DRG392,RIDALBirmingham,3237.64
DRG392,RIDALBirmingham,3144.08
DRG392,RIDALMontgomery,2901.14
DRG392,RIDALTuscaloosa,5310.88
DRG392,RIDALBirmingham,2774.25
DRG392,RIDALMobile,2852.31
DRG392,RIDALBirmingham,2987.98
DRG392,RIDALBirmingham,4135.95
DRG392,RIDALMobile,3240.09
DRG392,RIDALBirmingham,2976.97
DRG392,RIDALMontgomery,3638.21
DRG392,RIDALMobile,3111.91
DRG392,RIDALBirmingham,3695.9
DRG392,RIDALHuntsville,2793.11
DRG392,RIDMSMeridian,3949.33
DRG392,RIDALBirmingham,2771.38
DRG392,RIDALMobile,2463.77
DRG392,RIDALTuscaloosa,3906.84
DRG392,RIDALMontgomery,3023.08
DRG392,RIDALMontgomery,3311.16
DRG392,RIDALMontgomery,3431.69
DRG392,RIDALMobile,3102.64
DRG392,RIDALBirmingham,2729.8
DRG392,RIDALBirmingham,3190.68
DRG392,RIDALBirmingham,3519.01
DRG392,RIDFLPensacola,2722.31
DRG392,RIDAKAnchorage,5216.33
DRG392,RIDAKAnchorage,6212.11
DRG392,RIDAKAnchorage,6627.5
DRG392,RIDAKAnchorage,8833.71
DRG392,RIDAKAnchorage,4241.83
DRG392,RIDAKAnchorage,5996.94
DRG392,RIDAKAnchorage,8041.4
DRG392,RIDAKAnchorage,6547.22
DRG392,RIDAZPhoenix,4411.39
DRG392,RIDAZTucson,4426.29
DRG392,RIDAZPhoenix,5318.66
DRG392,RIDAZTucson,3730.24
DRG392,RIDAZTucson,3329.48
DRG392,RIDAZPhoenix,4207.83
DRG392,RIDAZPhoenix,4076.49
DRG392,RIDAZPhoenix,3679.45
DRG392,RIDAZPhoenix,3853.86
DRG392,RIDAZPhoenix,7685.33
DRG394,RIDALBirmingham,3732.33
DRG394,RIDALBirmingham,4401.17
DRG394,RIDALBirmingham,4712.16
DRG394,RIDALMontgomery,5569.4
DRG394,RIDALMontgomery,4698.96
DRG394,RIDALBirmingham,4885.09
DRG394,RIDALBirmingham,4804.44
DRG394,RIDALBirmingham,6519.55
DRG394,RIDALBirmingham,4605.66
DRG394,RIDALHuntsville,5073.92
DRG394,RIDALBirmingham,4856.66
DRG394,RIDALBirmingham,4036.68
DRG394,RIDALDothan,4385.51
DRG394,RIDALBirmingham,4443.2
DRG394,RIDALBirmingham,4828.06
DRG394,RIDALMobile,4147.07
DRG394,RIDALHuntsville,4479.43
DRG394,RIDALBirmingham,4668
DRG394,RIDALMobile,4293.85
DRG394,RIDALTuscaloosa,4836.35
DRG394,RIDALMobile,3054.78
DRG394,RIDALBirmingham,4940.19
DRG394,RIDALBirmingham,4760.96
DRG394,RIDALMobile,4517.79
DRG394,RIDALBirmingham,4837.57
DRG394,RIDALHuntsville,3928.53
DRG394,RIDALBirmingham,4075.42
DRG394,RIDALMontgomery,4962.58
DRG394,RIDALBirmingham,4714.66
DRG394,RIDAKAnchorage,7814.52
DRG394,RIDAZPhoenix,6957.25
DRG394,RIDAZTucson,6242.8
DRG394,RIDAZTucson,5465.77
DRG394,RIDAZTucson,5013.38
DRG394,RIDAZPhoenix,6248.09
DRG394,RIDAZPhoenix,6085.83
DRG394,RIDAZPhoenix,6162.42
DRG394,RIDAZPhoenix,8171.06
DRG394,RIDAZMesa,4525.46
DRG394,RIDAZPhoenix,5416.13
DRG394,RIDAZPhoenix,6720.92
DRG394,RIDAZSunCity,4789.68
DRG394,RIDAZTucson,10670.42
DRG394,RIDAZMesa,5744.65
DRG394,RIDAZPhoenix,6524.86
DRG394,RIDAZTucson,5113.67
DRG394,RIDAZPhoenix,4366.29
DRG394,RIDAZMesa,5002.25
DRG394,RIDAZPhoenix,5764.28
DRG394,RIDAZPhoenix,5491.71
DRG394,RIDAZSunCity,5138.87
DRG394,RIDAZPhoenix,6218.33
DRG394,RIDAZPhoenix,6641.2
DRG394,RIDAZPhoenix,6429.18
DRG394,RIDAZTucson,4552.65
DRG394,RIDAZPhoenix,6201.54
DRG394,RIDAZMesa,5262.56
DRG394,RIDAZMesa,5698.81
DRG394,RIDAZMesa,4841.88
DRG394,RIDARSpringdale,4369.56
DRG394,RIDARLittleRock,4906.82
DRG394,RIDARLittleRock,4713.45
DRG394,RIDARLittleRock,6711.93
DRG394,RIDARJonesboro,4919.84
DRG394,RIDARSpringdale,4276.78
DRG394,RIDARLittleRock,4684.15
DRG394,RIDMOSpringfield,4565.37
DRG394,RIDARLittleRock,4761.72
DRG394,RIDARFortSmith,4700.9
DRG394,RIDARFortSmith,4761.41
DRG394,RIDARLittleRock,4601.62
DRG394,RIDCAAlamedaCounty,10025.91
DRG394,RIDCASanMateoCounty,7008.45
DRG394,RIDCANapa,7659.36
DRG394,RIDCALosAngeles,10968.3
DRG394,RIDCASanBernardino,7687
DRG394,RIDCASanDiego,10789.12
DRG394,RIDCASanDiego,6486.36
DRG394,RIDCABakersfield,7029.81
DRG394,RIDCASanJose,14044
DRG394,RIDCAChico,6155.43
DRG394,RIDCAAlamedaCounty,9614.75
DRG394,RIDCASanFrancisco,10616.4
DRG394,RIDCALosAngeles,7309.4
DRG394,RIDCABakersfield,6749.13
DRG394,RIDCALosAngeles,8993.14
DRG394,RIDCAFresno,9370
DRG394,RIDCALosAngeles,10490.73
DRG394,RIDCAOrangeCounty,6637.2
DRG418,RIDALBirmingham,7423.88
DRG418,RIDALBirmingham,7846.84
DRG418,RIDALDothan,8224.47
DRG418,RIDALBirmingham,7641.87
DRG418,RIDALBirmingham,8097.66
DRG418,RIDALMobile,7678.63
DRG418,RIDALHuntsville,7672.18
DRG418,RIDALMobile,7724.44
DRG418,RIDALTuscaloosa,9115.19
DRG418,RIDALMobile,6619.41
DRG418,RIDALBirmingham,10307.21
DRG418,RIDALBirmingham,9190.55
DRG418,RIDALMobile,7610.14
DRG418,RIDALHuntsville,8020.75
DRG418,RIDALBirmingham,7196.25
DRG418,RIDALBirmingham,9215.26
DRG418,RIDAKAnchorage,12831.33
DRG418,RIDAZPhoenix,11394.21
DRG418,RIDAZTucson,10349.26
DRG418,RIDAZPhoenix,14308.33
DRG418,RIDAZTucson,8843.52
DRG418,RIDAZTucson,8748.69
DRG418,RIDAZPhoenix,10473.47
DRG418,RIDAZPhoenix,11029.34
DRG418,RIDAZPhoenix,9401.25
DRG418,RIDAZPhoenix,8859.81
DRG418,RIDAZPhoenix,15869.38
DRG418,RIDAZPhoenix,10700
DRG418,RIDAZMesa,9654.8
DRG418,RIDAZSunCity,8537.62
DRG418,RIDAZTucson,17053.36
DRG418,RIDAZMesa,9783.65
DRG418,RIDAZTucson,8640
DRG418,RIDAZPhoenix,7482.78
DRG418,RIDAZMesa,8811.44
DRG418,RIDAZPhoenix,9243.29
DRG418,RIDAZSunCity,8255.66
DRG418,RIDAZPhoenix,9485.42
DRG418,RIDNVLasVegas,10339.09
DRG418,RIDAZPhoenix,10611
DRG418,RIDAZTucson,7901.06
DRG418,RIDAZPhoenix,9997.81
DRG418,RIDAZMesa,11097.15
DRG418,RIDAZMesa,10060.56
DRG418,RIDARSpringdale,7875.68
DRG418,RIDARLittleRock,8767.33
DRG418,RIDARSpringdale,8320.05
DRG418,RIDARLittleRock,7864.57
DRG418,RIDARSpringdale,8531.31
DRG418,RIDARLittleRock,8762.92
DRG418,RIDMOSpringfield,7921.58
DRG418,RIDARLittleRock,8443.75
DRG418,RIDARFortSmith,7917.52
DRG418,RIDARFortSmith,7662.52
DRG418,RIDARLittleRock,10449.84
DRG418,RIDARLittleRock,8510.87
DRG418,RIDARLittleRock,9384.26
DRG418,RIDCARedding,11707.07
DRG418,RIDCASanMateoCounty,11566.17
DRG418,RIDCASanDiego,11645.05
DRG418,RIDCABakersfield,12383
DRG418,RIDCAChico,11013.85
DRG418,RIDCASanDiego,13678.07
DRG418,RIDCALosAngeles,13175.85
DRG418,RIDCABakersfield,13690.64
DRG418,RIDCAFresno,15834.5
DRG418,RIDCAOrangeCounty,10332.84
DRG418,RIDCASanDiego,12784.37
DRG418,RIDCAVentura,11500.5
DRG418,RIDCAStockton,13491.84
DRG418,RIDCAFresno,11724.7
DRG418,RIDCASanDiego,11834.34
DRG418,RIDCASantaBarbara,12278.7
DRG418,RIDCALosAngeles,13009.08
DRG418,RIDCAFresno,12293.69
DRG418,RIDCASanJose,18403.92
DRG418,RIDCALosAngeles,14562
DRG418,RIDCASacramento,12118.68
DRG418,RIDCASalinas,11747.28
DRG418,RIDCALosAngeles,11314.3
DRG418,RIDCASantaRosa,13833.52
DRG418,RIDCAModesto,11711
DRG418,RIDCAContraCostaCounty,12561
DRG418,RIDCASanDiego,12490.43
DRG418,RIDCAOrangeCounty,10391.17
DRG418,RIDCAChico,10755.66
DRG418,RIDCAOrangeCounty,11220.81
DRG418,RIDCALosAngeles,12189.33
DRG418,RIDCALosAngeles,12046.22
DRG419,RIDALDothan,5181.21
DRG419,RIDALBirmingham,4456.27
DRG419,RIDALMobile,5283.25
DRG419,RIDALMobile,5070.07
DRG419,RIDALTuscaloosa,5353.62
DRG419,RIDALMobile,4578.21
DRG419,RIDALMobile,4711.52
DRG419,RIDALHuntsville,4983.21
DRG419,RIDALBirmingham,4716.06
DRG419,RIDALMontgomery,4802.07
DRG419,RIDAKAnchorage,9091
DRG419,RIDAZTucson,7087.31
DRG419,RIDAZTucson,6456.72
DRG419,RIDAZTucson,5431.05
DRG419,RIDAZPhoenix,7191.86
DRG419,RIDAZPhoenix,7034.92
DRG419,RIDAZPhoenix,6637.3
DRG419,RIDAZPhoenix,11130.66
DRG419,RIDAZPhoenix,7338
DRG419,RIDAZPhoenix,4746.45
DRG419,RIDAZPhoenix,7148.23
DRG419,RIDAZSunCity,5127.95
DRG419,RIDAZMesa,5654.9
DRG419,RIDAZPhoenix,6655.17
DRG419,RIDAZTucson,5525.33
DRG419,RIDAZPhoenix,5067.84
DRG419,RIDAZMesa,6030.65
DRG419,RIDAZPhoenix,6050.23
DRG419,RIDAZSunCity,5840.76
DRG419,RIDAZPhoenix,6331.09
DRG419,RIDNVLasVegas,6005.05
DRG419,RIDAZPhoenix,6911.75
DRG419,RIDAZTucson,5109.76
DRG419,RIDAZPhoenix,5950.88
DRG419,RIDAZMesa,6756.71
DRG419,RIDAZMesa,6349.41
DRG419,RIDARSpringdale,5554.31
DRG419,RIDARLittleRock,5191.93
DRG419,RIDARJonesboro,5337.5
DRG419,RIDARSpringdale,5764.65
DRG419,RIDARLittleRock,5451.13
DRG419,RIDMOSpringfield,5203.82
DRG419,RIDARLittleRock,4746.35
DRG419,RIDARFortSmith,5257.69
DRG419,RIDARFortSmith,5171.2
DRG419,RIDARLittleRock,5458.51
DRG419,RIDARLittleRock,6079.27
DRG419,RIDCASanLuisObispo,6839.83
DRG419,RIDCASanDiego,7451.93
DRG419,RIDCABakersfield,7295.91
DRG419,RIDCAChico,6979.69
DRG419,RIDCASanFrancisco,10488
DRG419,RIDCALosAngeles,7037.6
DRG419,RIDCABakersfield,8081.15
DRG419,RIDCAFresno,9891
DRG419,RIDCALosAngeles,12069.46
DRG419,RIDCASanDiego,9139
DRG419,RIDCALosAngeles,7754.61
DRG419,RIDCAVentura,7406.83
DRG419,RIDCAStockton,8937.26
DRG419,RIDCAFresno,6951.7
DRG419,RIDCASanBernardino,6143.07
DRG419,RIDCASanDiego,7527.68
DRG419,RIDCASanDiego,7243.46
DRG419,RIDCALosAngeles,8512.92
DRG419,RIDCAFresno,7577.06
DRG419,RIDCASanJose,12547.25
DRG419,RIDCASacramento,8046.5
DRG419,RIDCASalinas,8024.22
DRG419,RIDCASanJose,10716
DRG419,RIDCALosAngeles,7091.22
DRG419,RIDCASantaRosa,9060.75
DRG419,RIDCAModesto,7174.14
DRG419,RIDCAContraCostaCounty,8024.13
DRG419,RIDCASantaCruz,11713.72
DRG419,RIDCASanDiego,8399.4
DRG419,RIDCAOrangeCounty,6319.42
DRG419,RIDCALosAngeles,9801.92
DRG419,RIDCALosAngeles,7727.61
DRG419,RIDCALosAngeles,7930.08
DRG419,RIDCALosAngeles,10223.76
DRG419,RIDCASantaCruz,9694.91
DRG419,RIDCASanBernardino,7029.18
DRG419,RIDCARedding,7739.88
DRG419,RIDCASanJose,8728.63
DRG419,RIDCASacramento,6869.1
DRG419,RIDCASalinas,9107.85
DRG419,RIDCALosAngeles,6952.26
DRG419,RIDCALosAngeles,7409.68
DRG439,RIDALDothan,4620.47
DRG439,RIDALBirmingham,4055.44
DRG439,RIDALBirmingham,4847.72
DRG439,RIDALTuscaloosa,5268.44
DRG439,RIDALMobile,4025.26
DRG439,RIDALMobile,4905.36
DRG439,RIDALHuntsville,4121.42
DRG439,RIDALMontgomery,5014.5
DRG439,RIDAZPhoenix,7223.41
DRG439,RIDAZTucson,6231.28
DRG439,RIDAZPhoenix,6294.57
DRG439,RIDAZPhoenix,5891.54
DRG439,RIDAZPhoenix,5779.88
DRG439,RIDAZMesa,5178.11
DRG439,RIDAZPhoenix,6419.06
DRG439,RIDAZSunCity,4790.43
DRG439,RIDAZTucson,9873.09
DRG439,RIDAZMesa,5652.33
DRG439,RIDAZPhoenix,4808.61
DRG439,RIDAZMesa,5348.8
DRG439,RIDAZPhoenix,6110.58
DRG439,RIDAZSunCity,5064.46
DRG439,RIDNVLasVegas,5337.93
DRG439,RIDAZPhoenix,6159.88
DRG439,RIDNVLasVegas,5035.09
DRG439,RIDAZMesa,5281.76
DRG439,RIDAZMesa,5272.46
DRG439,RIDARLittleRock,4542.08
DRG439,RIDARLittleRock,5110.35
DRG439,RIDARLittleRock,7300.68
DRG439,RIDARJonesboro,5306.66
DRG439,RIDARSpringdale,4926.21
DRG439,RIDARLittleRock,4751.57
DRG439,RIDARJonesboro,4802.85
DRG439,RIDARFortSmith,4788.78
DRG439,RIDARFortSmith,4039.08
DRG439,RIDARLittleRock,5635.42
DRG439,RIDARLittleRock,4595.92
DRG439,RIDARLittleRock,5431.1
DRG439,RIDARJonesboro,5154.86
DRG439,RIDARLittleRock,5568.7
DRG439,RIDCASanBernardino,6769
DRG439,RIDCASanDiego,11236.12
DRG439,RIDCASanDiego,6638.64
DRG439,RIDCABakersfield,7087
DRG439,RIDCAChico,6113.08
DRG439,RIDCAAlamedaCounty,9577.18
DRG439,RIDCASanDiego,7852
DRG439,RIDCASanFrancisco,9840.63
DRG439,RIDCALosAngeles,7164.3
DRG439,RIDCABakersfield,7033.88
DRG439,RIDCALosAngeles,9117.76
DRG439,RIDCAFresno,9232.5
DRG439,RIDCASanDiego,8741.79
DRG439,RIDCAVentura,7276.33
DRG439,RIDCAStockton,7723.73
DRG439,RIDCAFresno,6406.06
DRG439,RIDCASacramento,7977.68
DRG439,RIDCALosAngeles,6410.81
DRG439,RIDCAFresno,6889.42
DRG439,RIDCASanJose,10924.63
DRG439,RIDCASacramento,8660.11
DRG439,RIDCAModesto,6922
DRG439,RIDCAAlamedaCounty,9355.41
DRG439,RIDCASanDiego,7229.71
DRG439,RIDCAOrangeCounty,8051
DRG439,RIDCAChico,6340.2
DRG439,RIDCAOrangeCounty,6603.23
DRG439,RIDCALosAngeles,8702.76
DRG439,RIDCASantaCruz,8461
DRG439,RIDCARedding,7152.09
DRG439,RIDCALosAngeles,5238.81
DRG439,RIDCASacramento,6438.46
DRG439,RIDCAModesto,7977
DRG439,RIDCALosAngeles,6569
DRG439,RIDCABakersfield,7310.66
DRG439,RIDCAContraCostaCounty,9471.69
DRG439,RIDCALosAngeles,8489.07
DRG439,RIDCALosAngeles,7443.84
DRG439,RIDCASanDiego,6693.82
DRG439,RIDCALosAngeles,6357.7
DRG439,RIDCASanMateoCounty,13780.12
DRG439,RIDCASanFrancisco,14555.2
DRG439,RIDCAAlamedaCounty,8896.95
DRG439,RIDCAContraCostaCounty,6988.78
DRG439,RIDCASanDiego,5862.41
DRG439,RIDCAContraCostaCounty,7673.27
DRG439,RIDCAVentura,6803.3
DRG439,RIDCAModesto,6819.58
DRG460,RIDALBirmingham,17508.62
DRG460,RIDALHuntsville,20472.68
DRG460,RIDALBirmingham,18269.87
DRG460,RIDALDothan,18045.55
DRG460,RIDALBirmingham,17423.82
DRG460,RIDALBirmingham,17689.05
DRG460,RIDALBirmingham,19722.35
DRG460,RIDALMobile,17654.51
DRG460,RIDALTuscaloosa,21043.2
DRG460,RIDALBirmingham,19837.3
DRG460,RIDALBirmingham,19272.08
DRG460,RIDALMobile,17068.21
DRG460,RIDALHuntsville,18127.16
DRG460,RIDALBirmingham,16576.34
DRG460,RIDALMobile,14406
DRG460,RIDALTuscaloosa,23060.41
DRG460,RIDALBirmingham,20117.66
DRG460,RIDGAColumbus,20502.46
DRG460,RIDAKAnchorage,30868.93
DRG460,RIDAKAnchorage,26925.75
DRG460,RIDAKAnchorage,44699
DRG460,RIDAZPhoenix,26264.35
DRG460,RIDAZTucson,23320.35
DRG460,RIDAZTucson,23452.1
DRG460,RIDAZTucson,21721.97
DRG460,RIDAZPhoenix,26094.42
DRG460,RIDAZPhoenix,25709.71
DRG460,RIDAZPhoenix,23902.38
DRG460,RIDAZPhoenix,37472.09
DRG460,RIDAZPhoenix,29305.98
DRG460,RIDAZPhoenix,21467.54
DRG460,RIDAZSunCity,21192.75
DRG460,RIDAZTucson,39002
DRG460,RIDAZMesa,22753.86
DRG460,RIDAZPhoenix,23970.67
DRG460,RIDAZTucson,20795.18
DRG460,RIDAZPhoenix,19474.41
DRG460,RIDAZPhoenix,22873.25
DRG460,RIDAZPhoenix,21300.5
DRG460,RIDAZMesa,20612.25
DRG460,RIDAZPhoenix,19807.09
DRG460,RIDAZMesa,23193.05
DRG460,RIDAZMesa,24940.07
DRG460,RIDAZPhoenix,18599.18
DRG460,RIDARSpringdale,18844.25
DRG460,RIDARLittleRock,20201.95
DRG460,RIDARSpringdale,19917.88
DRG460,RIDARLittleRock,26513.46
DRG460,RIDARJonesboro,21722.84
DRG460,RIDARSpringdale,21486.67
DRG460,RIDARLittleRock,19719.48
DRG460,RIDMOSpringfield,19398.75
DRG460,RIDARLittleRock,18981.35
DRG460,RIDARFortSmith,20858.39
DRG460,RIDARFortSmith,18406.36
DRG460,RIDARLittleRock,19951.22
DRG460,RIDARJonesboro,21652.78
DRG460,RIDARLittleRock,18437.47
DRG460,RIDARLittleRock,17182.16
DRG460,RIDARSpringdale,16635.38
DRG460,RIDCARedding,28383.23
DRG460,RIDCASanFrancisco,29126.21
DRG460,RIDCANapa,31453.7
DRG460,RIDCASacramento,30645.58
DRG460,RIDCASanBernardino,26808.5
DRG460,RIDCASanDiego,40349.32
DRG460,RIDCASanDiego,27552.15
